,index,tconst,titleType,primaryName,originalName,isAdult,yearOfRelease,Duration,genres,averageRating,numVotes,director(s),cast
395,1010371,tt6674696,tvEpisode,The Grant Allocation Derivation,The Grant Allocation Derivation,0,2018,19,"Comedy,Romance",7.4,1726,['Mark Cendrowski'],"['Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Jim Parsons']"
396,1020230,tt6865690,movie,The Professor,The Professor,0,2018,90,"Comedy,Drama",6.7,25410,['Wayne Roberts'],"['Danny Huston', 'Johnny Depp', 'Odessa Young', 'Rosemarie DeWitt']"
397,1010370,tt6674694,tvEpisode,The Planetarium Collision,The Planetarium Collision,0,2018,19,"Comedy,Romance",6.8,1754,['Mark Cendrowski'],"['Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Jim Parsons']"
398,1010373,tt6674702,tvEpisode,The Consummation Deviation,The Consummation Deviation,0,2018,22,"Comedy,Romance",7.4,1752,['Mark Cendrowski'],"['Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Jim Parsons']"
399,1010342,tt6674432,tvEpisode,The Comet Polarization,The Comet Polarization,0,2018,21,"Comedy,Romance",7.5,1683,['Mark Cendrowski'],"['Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Jim Parsons']"
400,1055579,tt7641316,tvEpisode,A Dark Knight: Reunion,A Dark Knight: Reunion,0,2018,43,"Action,Crime,Drama",8.3,1540,['Annabelle K. Frost'],"['Donal Logue', 'Morena Baccarin', 'Ben McKenzie', 'David Mazouz']"
401,1010159,tt6670590,tvEpisode,Perro/Oc,Perro/Oc,0,2018,69,"Crime,Drama,Thriller",8.0,1015,['Norberto Barba'],"['Sarah Bolger', 'Michael Irby', 'JD Pardo', 'Clayton Cardenas']"
402,999229,tt6428150,movie,High Strung Free Dance,Free Dance,0,2018,103,"Music,Romance",6.8,1360,['Michael Damian'],"['Jane Seymour', 'Ace Bhatti', 'Thomas Doherty', 'Harry Jarvis']"
403,746927,tt2315596,movie,Galveston,Galveston,0,2018,91,"Action,Crime,Drama",6.2,12337,['Mélanie Laurent'],"['Ben Foster', 'Mark Hicks', 'Christopher Amitrano', 'Jeffrey Grover']"
404,1010178,tt6671244,movie,Wij,Wij,0,2018,100,Drama,5.7,2011,['Rene Eller'],"['Tijmen Govaerts', 'Pauline Casteleyn', 'Aimé Claeys', 'Maxime Jacobs']"
405,995613,tt6360850,tvEpisode,Be Free,Be Free,0,2018,85,"Comedy,Crime,Drama",8.8,1535,['Nick Sandow'],"['Natasha Lyonne', 'Taylor Schilling', 'Danielle Brooks', 'Uzo Aduba']"
406,1055578,tt7641314,tvEpisode,A Dark Knight: A Beautiful Darkness,A Dark Knight: A Beautiful Darkness,0,2018,43,"Action,Crime,Drama",8.3,1623,['John Stephens'],"['Donal Logue', 'Morena Baccarin', 'Ben McKenzie', 'David Mazouz']"
407,1037442,tt7224638,tvEpisode,Titans,Titans,0,2018,50,"Action,Adventure,Crime",8.1,4640,['Brad Anderson'],"['Brenton Thwaites', 'Ryan Potter', 'Teagan Croft', 'Anna Diop']"
408,1037443,tt7224646,tvEpisode,Hawk and Dove,Hawk and Dove,0,2018,44,"Action,Adventure,Crime",8.5,4106,['Brad Anderson'],"['Brenton Thwaites', 'Lindsey Gort', 'Teagan Croft', 'Anna Diop']"
409,1037444,tt7224648,tvEpisode,Origins,Origins,0,2018,54,"Action,Adventure,Crime",8.1,3505,['Kevin Rodney Sullivan'],"['Brenton Thwaites', 'Ryan Potter', 'Teagan Croft', 'Anna Diop']"
410,1037445,tt7224676,tvEpisode,Inmate 4587,Inmate 4587,0,2018,42,"Action,Adventure,Crime",9.1,3111,['James Bamford'],"['David Ramsey', 'Stephen Amell', 'Echo Kellum', 'Emily Bett Rickards']"
411,1019907,tt6859762,movie,The Little Stranger,The Little Stranger,0,2018,111,"Drama,Horror,Mystery",5.5,9004,['Lenny Abrahamson'],"['Domhnall Gleeson', 'Ruth Wilson', 'Will Poulter', 'Liv Hill']"
412,1051493,tt7551662,tvEpisode,Strike First,Strike First,0,2018,28,"Action,Comedy,Drama",8.3,3155,"['Jon Hurwitz', 'Hayden Schlossberg']","['Ralph Macchio', 'William Zabka', 'Courtney Henggeler', 'Xolo Maridueña']"
413,1051490,tt7551654,tvEpisode,Cobra Kai Never Dies,Cobra Kai Never Dies,0,2018,27,"Action,Comedy,Drama",8.3,2949,['Jennifer Celotta'],"['Ralph Macchio', 'William Zabka', 'Courtney Henggeler', 'Xolo Maridueña']"
414,1019878,tt6859352,movie,Support the Girls,Support the Girls,0,2018,93,"Comedy,Drama",6.4,6578,['Andrew Bujalski'],"['Regina Hall', 'Haley Lu Richardson', 'Dylan Gelula', 'Zoe Graham']"
415,990644,tt6270596,movie,A Rough Draft,Chernovik,0,2018,112,Fantasy,4.4,1534,['Sergey Mokritskiy'],"['Olga Borovskaya', 'Severija Janusauskaite', 'Nikita Volkov', 'Vilen Babichev']"
416,1051491,tt7551658,tvEpisode,Esqueleto,Esqueleto,0,2018,23,"Action,Comedy,Drama",8.2,2998,['Jennifer Celotta'],"['Ralph Macchio', 'William Zabka', 'Courtney Henggeler', 'Xolo Maridueña']"
417,1037514,tt7225386,movie,25 km/h,25 km/h,0,2018,116,"Adventure,Comedy,Drama",7.2,4061,['Markus Goller'],"['Franka Potente', 'Sandra Hüller', 'Bjarne Mädel', 'Lars Eidinger']"
418,999265,tt6428798,tvEpisode,A Gallagher Pedicure,A Gallagher Pedicure,0,2018,53,"Comedy,Drama",8.6,1002,['Iain B. MacDonald'],"['William H. Macy', 'Emmy Rossum', 'Jeremy Allen White', 'Ethan Cutkosky']"
419,999270,tt6428812,tvEpisode,Castle in the Sky,Castle in the Sky,0,2018,53,"Crime,Drama,Mystery",8.0,1289,['Jamie Payne'],"['Robert Wisdom', 'Daniel Brühl', 'Brian Geraghty', 'Luke Evans']"
420,999271,tt6428818,tvEpisode,Hildebrandt's Starling,Hildebrandt's Starling,0,2018,47,"Crime,Drama,Mystery",8.0,1304,['James Hawes'],"['Robert Wisdom', 'Daniel Brühl', 'Brian Geraghty', 'Luke Evans']"
421,1035436,tt7183104,tvEpisode,The Real Deal,The Real Deal,0,2018,43,"Action,Adventure,Drama",9.2,2642,['Kevin Tancharoen'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
422,1020023,tt6861936,tvEpisode,The First Polaroid,The First Polaroid,0,2018,60,"Drama,Mystery,Thriller",7.0,3655,['Gregg Araki'],"['Dylan Minnette', 'Katherine Langford', 'Alisha Boe', 'Christian Navarro']"
423,1051639,tt7555774,movie,At War,En guerre,0,2018,113,Drama,6.9,1517,['Stéphane Brizé'],"['Vincent Lindon', 'Mélanie Rover', 'Jacques Borderie', 'David Rey']"
424,1037304,tt7222272,tvEpisode,Good-Bye,Good-Bye,0,2018,55,"Comedy,Drama",8.0,1367,['Anton Cropper'],"['Gabriel Macht', 'Rick Hoffman', 'Patrick J. Adams', 'Meghan Markle']"
425,1038674,tt7246778,tvEpisode,Chapter 13,Chapter 13,0,2018,48,"Action,Drama,Sci-Fi",8.6,1743,['Tim Mielants'],"['Bill Irwin', 'Dan Stevens', 'Aubrey Plaza', 'Rachel Keller']"
426,998938,tt6423886,movie,Happy Anniversary,Happy Anniversary,0,2018,78,Comedy,5.7,3870,['Jared Stern'],"['Joe Pantoliano', 'Ben Schwartz', 'Noël Wells', 'Rahul Kohli']"
427,1037302,tt7222268,tvEpisode,Pulling the Goalie,Pulling the Goalie,0,2018,44,"Comedy,Drama",8.4,1003,['Emile B. Levisetti'],"['Gabriel Macht', 'Rick Hoffman', 'Patrick J. Adams', 'Meghan Markle']"
428,1010341,tt6674430,tvEpisode,The Bow Tie Asymmetry,The Bow Tie Asymmetry,0,2018,22,"Comedy,Romance",9.0,3108,['Mark Cendrowski'],"['Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Jim Parsons']"
429,1010340,tt6674428,tvEpisode,The Monetary Insufficiency,The Monetary Insufficiency,0,2018,19,"Comedy,Romance",7.3,1652,['Nikki Lorre'],"['Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Jim Parsons']"
430,1010339,tt6674424,tvEpisode,The Sibling Realignment,The Sibling Realignment,0,2018,20,"Comedy,Romance",7.8,1774,['Mark Cendrowski'],"['Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Jim Parsons']"
431,1052059,tt7563092,tvEpisode,Changing Winds,Changing Winds,0,2018,58,"Comedy,Crime,Drama",7.7,1002,['Andrew McCarthy'],"['Natasha Lyonne', 'Taylor Schilling', 'Danielle Brooks', 'Uzo Aduba']"
432,1037299,tt7222260,tvEpisode,Hard Truths,Hard Truths,0,2018,41,"Comedy,Drama",8.2,1122,['Christopher Misiano'],"['Gabriel Macht', 'Rick Hoffman', 'Patrick J. Adams', 'Meghan Markle']"
433,1037301,tt7222264,tvEpisode,Inevitable,Inevitable,0,2018,44,"Comedy,Drama",8.6,1195,['Christopher Misiano'],"['Gabriel Macht', 'Rick Hoffman', 'Patrick J. Adams', 'Meghan Markle']"
434,729639,tt2179231,movie,The Bromley Boys,The Bromley Boys,0,2018,106,Comedy,6.5,2169,['Steve M Kelly'],"['Jamie Foreman', 'Alan Davies', 'Martine McCutcheon', ""Brenock O'Connor""]"
435,1051686,tt7557306,tvEpisode,Seven Reasons,Seven Reasons,0,2018,43,Drama,7.3,1937,['Mike Listo'],"['Nicholas Gonzalez', 'Freddie Highmore', 'Antonia Thomas', 'Chuku Modu']"
436,1024196,tt6952960,movie,The Kindergarten Teacher,The Kindergarten Teacher,0,2018,96,"Drama,Thriller",6.7,13284,['Sara Colangelo'],"['Gael García Bernal', 'Maggie Gyllenhaal', 'Ato Blankson-Wood', 'Libya Pugh']"
437,1051662,tt7557024,movie,Aravindante Athidhikal,Aravindante Athidhikal,0,2018,122,"Comedy,Drama",7.0,1033,['M. Mohanan'],"['Sreenivasan', 'Urvashi', 'Nikhila Vimal', 'Vineeth Sreenivasan']"
438,1035316,tt7179714,movie,Iravukku Aayiram Kangal,Iravukku Aayiram Kangal,0,2018,121,"Action,Thriller",7.3,1052,['Mu. Maran'],"['Anandraj', 'Arulnithi', 'Ajmal Ameer', 'Gajaraj', 'Abhinayashree']"
439,999127,tt6426028,movie,Knife + Heart,Un couteau dans le coeur,0,2018,102,"Drama,Horror,Mystery",6.3,3678,['Yann Gonzalez'],"['Vanessa Paradis', 'Kate Moran', 'Nicolas Maury', 'Jonathan Genet']"
440,1051638,tt7555770,tvEpisode,Am I Normal?,Am I Normal?,0,2018,25,"Animation,Comedy,Romance",7.6,1005,['Bob Suarez'],"['Jessi Klein', 'Nick Kroll', 'Jason Mantzoukas', 'John Mulaney']"
441,1010293,tt6673778,tvEpisode,The Conjugal Configuration,The Conjugal Configuration,0,2018,20,"Comedy,Romance",7.3,2039,['Mark Cendrowski'],"['Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Jim Parsons']"
442,1051767,tt7558994,tvEpisode,The Ghost Monument,The Ghost Monument,0,2018,48,"Adventure,Drama,Family",5.9,7379,['Mark Tonderai'],"['Bradley Walsh', 'Jodie Whittaker', 'Tosin Cole', 'Mandip Gill']"
443,1024151,tt6951892,movie,Samson,Samson,0,2018,110,"Action,Drama",4.4,4192,"['Gabriel Sabloff', 'Bruce Macdonald']","['Lindsay Wagner', 'Billy Zane', 'Taylor James', 'Caitlin Leahy']"
444,1051756,tt7558826,tvEpisode,Angelville,Angelville,0,2018,41,"Adventure,Drama,Fantasy",8.1,1142,['Michael Slovis'],"['Graham McTavish', 'Ruth Negga', 'Joseph Gilgun', 'Dominic Cooper']"
445,1051736,tt7558238,tvEpisode,"Signs Are Small Measurable Things, But Interpretations Are Illimitable","Signs Are Small Measurable Things, But Interpretations Are Illimitable",0,2018,44,"Drama,Family",8.5,1475,['Paul Fox'],"['R.H. Thomson', 'Geraldine James', 'Amybeth McNulty', 'Lucas Jade Zumann']"
446,1035319,tt7179784,movie,Irumbu Thirai,Irumbu Thirai,0,2018,160,"Action,Thriller",7.7,3847,['P.S. Mithran'],"['Delhi Ganesh', 'Arjun Sarja', 'Vishal', 'Samantha Akkineni']"
447,990549,tt6269434,movie,In This Gray Place,In This Gray Place,0,2018,101,"Drama,Romance,Thriller",5.6,1804,['R.D. Womack II'],"['Phil LaMarr', 'Marcus Johns', 'Aleksander Ristic', 'Angela Nordeng']"
448,990486,tt6268276,tvEpisode,Mr. and Mrs. Teacup,Mr. and Mrs. Teacup,0,2018,48,"Crime,Drama,Mystery",8.3,1036,['Roxann Dawson'],"['Keri Russell', 'Matthew Rhys', 'Costa Ronin', 'Brandon J. Dirden']"
449,1011763,tt6704880,movie,Girls of the Sun,Les filles du soleil,0,2018,115,"Drama,War",6.6,1961,['Eva Husson'],"['Emmanuelle Bercot', 'Golshifteh Farahani', 'Zübeyde Bulut', 'Sinama Alievi']"
450,1023201,tt6927152,movie,Rampant,Chang-gwol,0,2018,121,"Action,Horror",6.3,3413,['Sung-hoon Kim'],"['Jang Dong-Gun', 'Kim Tae-Woo', 'Hyun Bin', 'Seo Ji-Hye']"
451,1010567,tt6679412,movie,Forgive Us Our Debts,Rimetti a noi i nostri debiti,0,2018,104,Drama,6.0,1374,['Antonio Morabito'],"['Jerzy Stuhr', 'Marco Giallini', 'Claudio Santamaria', 'Flonja Kodheli']"
452,1020642,tt6874254,movie,Out of Blue,Out of Blue,0,2018,109,"Crime,Drama,Mystery",4.8,1526,['Carol Morley'],"['James Caan', 'Jacki Weaver', 'Patricia Clarkson', 'Toby Jones']"
453,1010551,tt6678874,movie,Incoming,Incoming,0,2018,89,"Action,Sci-Fi,Thriller",3.3,1624,['Eric Zaragoza'],"['Aaron McCusker', 'Scott Adkins', 'Vahidin Prelic', 'Michelle Lehane']"
454,1053043,tt7585270,movie,Theevandi,Theevandi,0,2018,144,Comedy,6.6,1250,['Fellini T.P.'],"['Suraj Venjaramoodu', 'Saiju Kurup', 'Tovino Thomas', 'Samyuktha Menon', 'Jaffer Idukki']"
455,1023360,tt6931414,movie,The Great Battle,Ansisung,0,2018,136,"Action,Drama,History",7.0,4085,['Kwang-shik Kim'],"['In-Sung Jo', 'Park Sung-Woong', 'Dong-il Sung', 'Nam Joo-Hyuk', 'Seol-Hyun Kim', 'Jung Eun-chae']"
456,998177,tt6410806,tvEpisode,The Lost Art of Diplomacy,The Lost Art of Diplomacy,0,2018,58,"Drama,Sci-Fi,Thriller",8.2,1038,['Jennifer Getzinger'],"['J.K. Simmons', 'Olivia Williams', 'Harry Lloyd', 'Nazanin Boniadi']"
457,990487,tt6268280,tvEpisode,The Great Patriotic War,The Great Patriotic War,0,2018,59,"Crime,Drama,Mystery",9.2,1303,['Thomas Schlamme'],"['Keri Russell', 'Matthew Rhys', 'Costa Ronin', 'Brandon J. Dirden']"
458,990488,tt6268282,tvEpisode,Rififi,Rififi,0,2018,45,"Crime,Drama,Mystery",8.8,1154,['Kevin Bray'],"['Keri Russell', 'Matthew Rhys', 'Costa Ronin', 'Brandon J. Dirden']"
459,990489,tt6268284,tvEpisode,Harvest,Harvest,0,2018,50,"Crime,Drama,Mystery",9.4,1408,['Stefan Schwartz'],"['Keri Russell', 'Matthew Rhys', 'Costa Ronin', 'Brandon J. Dirden']"
460,990490,tt6268290,tvEpisode,The Summit,The Summit,0,2018,56,"Crime,Drama,Mystery",9.1,1201,['Sylvain White'],"['Keri Russell', 'Matthew Rhys', 'Costa Ronin', 'Brandon J. Dirden']"
461,990491,tt6268292,tvEpisode,"Jennings, Elizabeth","Jennings, Elizabeth",0,2018,49,"Crime,Drama,Mystery",9.5,1594,['Chris Long'],"['Keri Russell', 'Matthew Rhys', 'Costa Ronin', 'Brandon J. Dirden']"
462,1020562,tt6872436,movie,Sketch,Sketch,0,2018,137,"Action,Thriller",5.7,1725,['Vijay Chandar'],"['Vikram', 'Sriman', 'Tamannaah Bhatia', 'Vela Ramamoorthy', 'Soori', 'Vishwanath']"
463,1010462,tt6676028,movie,In a Relationship,In a Relationship,0,2018,92,"Comedy,Drama",5.6,2169,['Sam Boyd'],"['Michael Angarano', 'Emma Roberts', 'Patrick Gibson', 'Dree Hemingway']"
464,998138,tt6409762,movie,Big Legend,Big Legend,0,2018,89,"Action,Adventure,Horror",4.9,2354,['Justin Lee'],"['Amanda Wyss', 'Todd A. Robinson', 'Kevin Makely', 'Summer Spiro']"
465,1023293,tt6929642,movie,Kaala,Kaala,0,2018,162,"Action,Drama",6.7,7897,['Pa. Ranjith'],"['Nana Patekar', 'Rajinikanth', 'Easwari Rao', 'Huma Qureshi']"
466,1053195,tt7587918,tvEpisode,Pilot,Pilot,0,2018,43,"Comedy,Crime,Drama",8.2,1275,['Liz Friedlander'],"['Richard T. Jones', 'Nathan Fillion', 'Alyssa Diaz', 'Titus Makin Jr.']"
467,1053336,tt7591430,movie,Summer Survivors,Summer Survivors,0,2018,91,Drama,7.7,1123,['Marija Kavtaradze'],"['Gelmine Glemzaite', 'Adrija Cepaite-Palsauskiene', 'Vilija Grigaityte', 'Giedre Gudeikiene']"
468,988704,tt6237268,movie,Ride,Ride,0,2018,79,"Action,Thriller",4.7,1854,['Jeremy Ungar'],"['Jessie T. Usher', 'Bella Thorne', 'Will Brill', 'Byron L. Hopkins']"
469,1010663,tt6680730,movie,Street Lights,Street Lights,0,2018,129,"Crime,Thriller",6.6,1184,['Shamdat Sainudeen'],"['Mammootty', 'Dharmajan Bolgatty', 'Hareesh Kanaran', 'Stunt Silva']"
470,1036836,tt7212726,movie,Simmba,Simmba,0,2018,158,"Action,Comedy,Crime",5.7,14989,['Rohit Shetty'],"['Sonu Sood', 'Sara Ali Khan', 'Ranveer Singh', 'Sam Nagar']"
471,1020763,tt6876616,tvEpisode,I Love a Parade,I Love a Parade,0,2018,21,"Comedy,Drama,Romance",6.6,1057,['James R. Bagdonas'],"[""Ed O'Neill"", 'Julie Bowen', 'Sofía Vergara', 'Ty Burrell']"
472,1022989,tt6923412,tvEpisode,The Resurrection,The Resurrection,0,2018,43,"Action,Drama,Sci-Fi",7.4,1696,['Salim Akil'],"['Cress Williams', 'Christine Adams', 'China Anne McClain', 'Nafessa Williams']"
473,1022996,tt6923462,movie,Manto,Manto,0,2018,112,"Biography,Drama",7.4,3793,['Nandita Das'],"['Nawazuddin Siddiqui', 'Rasika Dugal', 'Tahir Raj Bhasin', 'Nazma Ali Shaikh']"
474,1011750,tt6704776,movie,The Photographer of Mauthausen,El fotógrafo de Mauthausen,0,2018,110,"Biography,Drama,History",6.7,8665,['Mar Targarona'],"['Richard van Weyden', 'Mario Casas', 'Alain Hernández', 'Adrià Salazar']"
475,1036933,tt7214470,movie,Heilstätten,Heilstätten,0,2018,89,"Horror,Mystery,Thriller",4.1,1471,['Michael David Pate'],"['Nilam Farooq', 'Sonja Gerhardt', 'Farina Flebbe', 'Maxine Kazis']"
476,1036937,tt7214516,tvEpisode,Pandora's Box,Pandora's Box,0,2018,42,"Drama,Mystery,Sci-Fi",8.7,2444,['Dean White'],"['Paige Turco', 'Eliza Taylor', 'Bob Morley', 'Marie Avgeropoulos']"
477,990485,tt6268274,tvEpisode,Urban Transport Planning,Urban Transport Planning,0,2018,48,"Crime,Drama,Mystery",8.4,1065,['Daniel Attias'],"['Keri Russell', 'Matthew Rhys', 'Costa Ronin', 'Brandon J. Dirden']"
478,726897,tt2160105,movie,I Still See You,I Still See You,0,2018,98,"Fantasy,Horror,Sci-Fi",5.8,8586,['Scott Speer'],"['Dermot Mulroney', 'Amy Price-Francis', 'Bella Thorne', 'Richard Harmon']"
479,1010585,tt6679794,movie,Outlaw King,Outlaw King,0,2018,121,"Action,Biography,Drama",6.9,61557,['David Mackenzie'],"['Stephen Dillane', 'Chris Pine', 'Rebecca Robin', 'Billy Howle']"
480,1053257,tt7589524,movie,Aniara,Aniara,0,2018,106,"Drama,Sci-Fi",6.2,6808,"['Pella Kagerman', 'Hugo Lilja']","['Anneli Martini', 'Arvin Kananian', 'Emelie Garbers', 'Bianca Cruzeiro']"
481,1020680,tt6874964,tvMovie,Jesus Christ Superstar Live in Concert,Jesus Christ Superstar Live in Concert,0,2018,99,Musical,7.7,3394,"['Alex Rudzinski', 'David Leveaux']","['Alice Cooper', 'Ben Daniels', 'Brandon Victor Dixon', 'Sara Bareilles', 'Jin Ha', 'Erik Grönwall']"
482,986082,tt6195094,movie,Incident in a Ghostland,Ghostland,0,2018,91,"Drama,Horror,Mystery",6.4,25312,['Pascal Laugier'],"['Mylène Farmer', 'Anastasia Phillips', 'Emilia Jones', 'Crystal Reed']"
483,1035447,tt7183156,tvEpisode,The Force of Gravity,The Force of Gravity,0,2018,43,"Action,Adventure,Drama",8.7,1685,['Kevin Tancharoen'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
484,1010418,tt6675244,movie,Transit,Transit,0,2018,101,"Drama,Sci-Fi",6.9,8669,['Christian Petzold'],"['Godehard Giese', 'Paula Beer', 'Franz Rogowski', 'Lilien Batman']"
485,1035446,tt7183150,tvEpisode,The One Who Will Save Us All,The One Who Will Save Us All,0,2018,42,"Action,Adventure,Drama",8.4,1660,['Cherie Gierhart'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
486,1035449,tt7183160,tvEpisode,The End,The End,0,2018,43,"Action,Adventure,Drama",9.3,2627,['Jed Whedon'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
487,1052775,tt7578566,movie,Scooby-Doo & Batman: The Brave and the Bold,Scooby-Doo & Batman: The Brave and the Bold,0,2018,75,"Action,Animation,Comedy",6.6,1697,['Jake Castorena'],"['Frank Welker', 'Diedrich Bader', 'Matthew Lillard', 'Grey Griffin']"
488,1052774,tt7578528,tvEpisode,The Twin Thing,The Twin Thing,0,2018,53,"Drama,Horror,Mystery",8.6,6857,['Mike Flanagan'],"['Henry Thomas', 'Carla Gugino', 'Michiel Huisman', 'Elizabeth Reaser']"
489,1011814,tt6705860,movie,Diane,Diane,0,2018,95,Drama,6.7,1289,['Kent Jones'],"['Estelle Parsons', 'Andrea Martin', 'Mary Kay Place', 'Jake Lacy']"
490,1035457,tt7183578,movie,Project Gutenberg,Mou seung,0,2018,130,"Action,Crime,Mystery",6.9,3857,['Felix Chong'],"['Chow Yun-Fat', 'Aaron Kwok', 'Jingchu Zhang', 'Catherine Chau']"
491,1037133,tt7218518,movie,Pad Man,Padman,0,2018,140,"Comedy,Drama",7.9,21724,['R. Balki'],"['Akshay Kumar', 'Radhika Apte', 'Sonam Kapoor', 'Jyoti Subhash']"
492,1035444,tt7183140,tvEpisode,Option Two,Option Two,0,2018,42,"Action,Adventure,Drama",8.7,1722,['Kevin Tancharoen'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
493,1035443,tt7183130,tvEpisode,All Roads Lead...,All Roads Lead...,0,2018,41,"Action,Adventure,Drama",8.5,1642,['Jennifer Lynch'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
494,1035442,tt7183126,tvEpisode,The Honeymoon,The Honeymoon,0,2018,42,"Action,Adventure,Drama",8.3,1658,['Garry A. Brown'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
495,1035439,tt7183116,tvEpisode,Rise and Shine,Rise and Shine,0,2018,43,"Action,Adventure,Drama",8.6,1808,['Jesse Bochco'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
496,1035438,tt7183112,tvEpisode,The Devil Complex,The Devil Complex,0,2018,42,"Action,Adventure,Drama",9.2,2411,['Nina Lopez-Corrado'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
497,1035437,tt7183106,tvEpisode,Principia,Principia,0,2018,42,"Action,Adventure,Drama",8.2,1776,['Brad Turner'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
498,990546,tt6269368,movie,The Clovehitch Killer,The Clovehitch Killer,0,2018,109,"Crime,Drama,Mystery",6.6,18191,['Duncan Skiles'],"['Samantha Mathis', 'Dylan McDermott', 'Madisen Beaty', 'Charlie Plummer']"
499,1035440,tt7183120,tvEpisode,Inside Voices,Inside Voices,0,2018,42,"Action,Adventure,Drama",8.4,1692,['Salli Richardson-Whitfield'],"['Clark Gregg', 'Ming-Na Wen', 'Iain De Caestecker', 'Chloe Bennet']"
500,1052689,tt7576206,tvEpisode,Chapter 72,Chapter 72,0,2018,57,Drama,3.8,4226,['Alik Sakharov'],"['Diane Lane', 'Robin Wright', 'Campbell Scott', 'Michael Kelly']"
501,1052688,tt7576200,tvEpisode,Chapter 71,Chapter 71,0,2018,57,Drama,4.1,4202,['Louise Friedberg'],"['Diane Lane', 'Robin Wright', 'Campbell Scott', 'Michael Kelly']"
502,1052687,tt7576198,tvEpisode,Chapter 70,Chapter 70,0,2018,59,Drama,4.4,4347,['Thomas Schlamme'],"['Diane Lane', 'Robin Wright', 'Campbell Scott', 'Michael Kelly']"
503,1052686,tt7576196,tvEpisode,Chapter 69,Chapter 69,0,2018,53,Drama,4.2,4266,['Ernest R. Dickerson'],"['Robin Wright', 'Campbell Scott', 'Patricia Clarkson', 'Michael Kelly']"
504,1052685,tt7576194,tvEpisode,Chapter 68,Chapter 68,0,2018,53,Drama,4.1,4430,['Stacie Passon'],"['Diane Lane', 'Robin Wright', 'Campbell Scott', 'Michael Kelly']"
505,1052684,tt7576192,tvEpisode,Chapter 67,Chapter 67,0,2018,53,Drama,4.1,4730,['Ami Canaan Mann'],"['Diane Lane', 'Robin Wright', 'Campbell Scott', 'Michael Kelly']"
506,990526,tt6268882,movie,Family,Family,0,2018,85,Comedy,6.3,2203,['Laura Steinel'],"['Taylor Schilling', 'Jessie Ennis', 'Brian Tyree Henry', 'Bryn Vale']"
507,1052668,tt7575676,tvEpisode,Quiver,Quiver,0,2018,29,"Action,Comedy,Drama",8.5,2838,['Josh Heald'],"['Ralph Macchio', 'William Zabka', 'Courtney Henggeler', 'Xolo Maridueña']"
508,1052667,tt7575674,tvEpisode,Counterbalance,Counterbalance,0,2018,32,"Action,Comedy,Drama",8.9,3186,['Josh Heald'],"['Ralph Macchio', 'William Zabka', 'Courtney Henggeler', 'Xolo Maridueña']"
